date,immigration,State,DMA,Full
2013-02-01,26,OH,Cincinnati ,Cincinnati OH
2013-03-01,26,OH,Cincinnati ,Cincinnati OH
2013-04-01,35,OH,Cincinnati ,Cincinnati OH
2013-05-01,28,OH,Cincinnati ,Cincinnati OH
2013-06-01,35,OH,Cincinnati ,Cincinnati OH
2013-07-01,24,OH,Cincinnati ,Cincinnati OH
2013-08-01,20,OH,Cincinnati ,Cincinnati OH
2013-09-01,26,OH,Cincinnati ,Cincinnati OH
2013-10-01,26,OH,Cincinnati ,Cincinnati OH
2013-11-01,25,OH,Cincinnati ,Cincinnati OH
2013-12-01,14,OH,Cincinnati ,Cincinnati OH
2014-01-01,24,OH,Cincinnati ,Cincinnati OH
2014-02-01,22,OH,Cincinnati ,Cincinnati OH
2014-03-01,25,OH,Cincinnati ,Cincinnati OH
2014-04-01,25,OH,Cincinnati ,Cincinnati OH
2014-05-01,21,OH,Cincinnati ,Cincinnati OH
2014-06-01,18,OH,Cincinnati ,Cincinnati OH
2014-07-01,25,OH,Cincinnati ,Cincinnati OH
2014-08-01,19,OH,Cincinnati ,Cincinnati OH
2014-09-01,20,OH,Cincinnati ,Cincinnati OH
2014-10-01,23,OH,Cincinnati ,Cincinnati OH
2014-11-01,38,OH,Cincinnati ,Cincinnati OH
2014-12-01,19,OH,Cincinnati ,Cincinnati OH
2015-01-01,26,OH,Cincinnati ,Cincinnati OH
2015-02-01,24,OH,Cincinnati ,Cincinnati OH
2015-03-01,22,OH,Cincinnati ,Cincinnati OH
2015-04-01,17,OH,Cincinnati ,Cincinnati OH
2015-05-01,15,OH,Cincinnati ,Cincinnati OH
2015-06-01,20,OH,Cincinnati ,Cincinnati OH
2015-07-01,15,OH,Cincinnati ,Cincinnati OH
2015-08-01,23,OH,Cincinnati ,Cincinnati OH
2015-09-01,28,OH,Cincinnati ,Cincinnati OH
2015-10-01,23,OH,Cincinnati ,Cincinnati OH
2015-11-01,26,OH,Cincinnati ,Cincinnati OH
2015-12-01,22,OH,Cincinnati ,Cincinnati OH
2016-01-01,18,OH,Cincinnati ,Cincinnati OH
2016-02-01,18,OH,Cincinnati ,Cincinnati OH
2016-03-01,23,OH,Cincinnati ,Cincinnati OH
2016-04-01,25,OH,Cincinnati ,Cincinnati OH
2016-05-01,20,OH,Cincinnati ,Cincinnati OH
2016-06-01,14,OH,Cincinnati ,Cincinnati OH
2016-07-01,12,OH,Cincinnati ,Cincinnati OH
2016-08-01,15,OH,Cincinnati ,Cincinnati OH
2016-09-01,26,OH,Cincinnati ,Cincinnati OH
2016-10-01,27,OH,Cincinnati ,Cincinnati OH
2016-11-01,37,OH,Cincinnati ,Cincinnati OH
2016-12-01,20,OH,Cincinnati ,Cincinnati OH
2017-01-01,53,OH,Cincinnati ,Cincinnati OH
2017-02-01,59,OH,Cincinnati ,Cincinnati OH
2017-03-01,32,OH,Cincinnati ,Cincinnati OH
2017-04-01,24,OH,Cincinnati ,Cincinnati OH
2017-05-01,19,OH,Cincinnati ,Cincinnati OH
2017-06-01,13,OH,Cincinnati ,Cincinnati OH
2017-07-01,13,OH,Cincinnati ,Cincinnati OH
2017-08-01,20,OH,Cincinnati ,Cincinnati OH
2017-09-01,22,OH,Cincinnati ,Cincinnati OH
2017-10-01,21,OH,Cincinnati ,Cincinnati OH
2017-11-01,20,OH,Cincinnati ,Cincinnati OH
2017-12-01,13,OH,Cincinnati ,Cincinnati OH
2018-01-01,28,OH,Cincinnati ,Cincinnati OH
2018-02-01,28,OH,Cincinnati ,Cincinnati OH
2018-03-01,20,OH,Cincinnati ,Cincinnati OH
2018-04-01,18,OH,Cincinnati ,Cincinnati OH
2018-05-01,14,OH,Cincinnati ,Cincinnati OH
2018-06-01,51,OH,Cincinnati ,Cincinnati OH
2018-07-01,22,OH,Cincinnati ,Cincinnati OH
2018-08-01,14,OH,Cincinnati ,Cincinnati OH
2018-09-01,18,OH,Cincinnati ,Cincinnati OH
2018-10-01,26,OH,Cincinnati ,Cincinnati OH
2018-11-01,24,OH,Cincinnati ,Cincinnati OH
2018-12-01,23,OH,Cincinnati ,Cincinnati OH
2019-01-01,20,OH,Cincinnati ,Cincinnati OH
2019-02-01,21,OH,Cincinnati ,Cincinnati OH
2019-03-01,16,OH,Cincinnati ,Cincinnati OH
2019-04-01,23,OH,Cincinnati ,Cincinnati OH
2019-05-01,16,OH,Cincinnati ,Cincinnati OH
2019-06-01,18,OH,Cincinnati ,Cincinnati OH
2019-07-01,20,OH,Cincinnati ,Cincinnati OH
2019-08-01,19,OH,Cincinnati ,Cincinnati OH
2019-09-01,21,OH,Cincinnati ,Cincinnati OH
2019-10-01,20,OH,Cincinnati ,Cincinnati OH
2019-11-01,16,OH,Cincinnati ,Cincinnati OH
2019-12-01,16,OH,Cincinnati ,Cincinnati OH
2020-01-01,17,OH,Cincinnati ,Cincinnati OH
2020-02-01,20,OH,Cincinnati ,Cincinnati OH
2020-03-01,15,OH,Cincinnati ,Cincinnati OH
2020-04-01,17,OH,Cincinnati ,Cincinnati OH
2020-05-01,11,OH,Cincinnati ,Cincinnati OH
2020-06-01,15,OH,Cincinnati ,Cincinnati OH
2020-07-01,11,OH,Cincinnati ,Cincinnati OH
2020-08-01,12,OH,Cincinnati ,Cincinnati OH
2020-09-01,15,OH,Cincinnati ,Cincinnati OH
2020-10-01,18,OH,Cincinnati ,Cincinnati OH
2020-11-01,12,OH,Cincinnati ,Cincinnati OH
2020-12-01,10,OH,Cincinnati ,Cincinnati OH
