date,immigration,State,DMA,Full
2013-10-01,26,NY,Buffalo ,Buffalo NY
2013-11-01,24,NY,Buffalo ,Buffalo NY
2013-12-01,21,NY,Buffalo ,Buffalo NY
2014-01-01,17,NY,Buffalo ,Buffalo NY
2014-02-01,27,NY,Buffalo ,Buffalo NY
2014-03-01,21,NY,Buffalo ,Buffalo NY
2014-04-01,31,NY,Buffalo ,Buffalo NY
2014-05-01,19,NY,Buffalo ,Buffalo NY
2014-06-01,17,NY,Buffalo ,Buffalo NY
2014-07-01,30,NY,Buffalo ,Buffalo NY
2014-08-01,18,NY,Buffalo ,Buffalo NY
2014-09-01,14,NY,Buffalo ,Buffalo NY
2014-10-01,23,NY,Buffalo ,Buffalo NY
2014-11-01,39,NY,Buffalo ,Buffalo NY
2014-12-01,23,NY,Buffalo ,Buffalo NY
2015-01-01,25,NY,Buffalo ,Buffalo NY
2015-02-01,21,NY,Buffalo ,Buffalo NY
2015-03-01,23,NY,Buffalo ,Buffalo NY
2015-04-01,19,NY,Buffalo ,Buffalo NY
2015-05-01,16,NY,Buffalo ,Buffalo NY
2015-06-01,23,NY,Buffalo ,Buffalo NY
2015-07-01,15,NY,Buffalo ,Buffalo NY
2015-08-01,13,NY,Buffalo ,Buffalo NY
2015-09-01,18,NY,Buffalo ,Buffalo NY
2015-10-01,21,NY,Buffalo ,Buffalo NY
2015-11-01,32,NY,Buffalo ,Buffalo NY
2015-12-01,20,NY,Buffalo ,Buffalo NY
2016-01-01,20,NY,Buffalo ,Buffalo NY
2016-02-01,22,NY,Buffalo ,Buffalo NY
2016-03-01,23,NY,Buffalo ,Buffalo NY
2016-04-01,21,NY,Buffalo ,Buffalo NY
2016-05-01,15,NY,Buffalo ,Buffalo NY
2016-06-01,17,NY,Buffalo ,Buffalo NY
2016-07-01,14,NY,Buffalo ,Buffalo NY
2016-08-01,12,NY,Buffalo ,Buffalo NY
2016-09-01,11,NY,Buffalo ,Buffalo NY
2016-10-01,19,NY,Buffalo ,Buffalo NY
2016-11-01,35,NY,Buffalo ,Buffalo NY
