date,immigration,State,DMA,Full
2006-09-01,9,IA,Des Moines-Ames ,Des Moines-Ames IA
2006-10-01,38,IA,Des Moines-Ames ,Des Moines-Ames IA
2006-11-01,35,IA,Des Moines-Ames ,Des Moines-Ames IA
2006-12-01,40,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-01-01,36,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-02-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-03-01,34,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-04-01,41,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-05-01,46,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-06-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-07-01,36,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-08-01,7,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-09-01,34,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-10-01,41,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-11-01,31,IA,Des Moines-Ames ,Des Moines-Ames IA
2007-12-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-01-01,27,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-02-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-03-01,28,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-04-01,35,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-05-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-06-01,0,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-07-01,13,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-08-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-09-01,29,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-10-01,31,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-11-01,27,IA,Des Moines-Ames ,Des Moines-Ames IA
2008-12-01,33,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-01-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-02-01,28,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-03-01,22,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-04-01,30,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-05-01,29,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-06-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-07-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-08-01,23,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-09-01,24,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-10-01,36,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-11-01,33,IA,Des Moines-Ames ,Des Moines-Ames IA
2009-12-01,22,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-01-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-02-01,23,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-03-01,24,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-04-01,39,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-05-01,49,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-06-01,24,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-07-01,29,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-08-01,15,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-09-01,21,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-10-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-11-01,34,IA,Des Moines-Ames ,Des Moines-Ames IA
2010-12-01,29,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-01-01,13,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-02-01,23,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-03-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-04-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-05-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-06-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-07-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-08-01,10,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-09-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-10-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-11-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2011-12-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-01-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-02-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-03-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-04-01,15,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-05-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-06-01,15,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-07-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-08-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-09-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-10-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-11-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2012-12-01,9,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-01-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-02-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-03-01,21,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-04-01,26,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-05-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-06-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-07-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-08-01,12,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-09-01,27,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-10-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-11-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2013-12-01,11,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-01-01,15,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-02-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-03-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-04-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-05-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-06-01,9,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-07-01,26,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-08-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-09-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-10-01,25,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-11-01,51,IA,Des Moines-Ames ,Des Moines-Ames IA
2014-12-01,21,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-01-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-02-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-03-01,22,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-04-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-05-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-06-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-07-01,11,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-08-01,14,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-09-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-10-01,16,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-11-01,19,IA,Des Moines-Ames ,Des Moines-Ames IA
2015-12-01,26,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-01-01,21,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-02-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-03-01,17,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-04-01,18,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-05-01,15,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-06-01,5,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-07-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-08-01,8,IA,Des Moines-Ames ,Des Moines-Ames IA
2016-09-01,20,IA,Des Moines-Ames ,Des Moines-Ames IA
