date,immigration,State,DMA,Full
2018-01-01,24,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-02-01,22,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-03-01,18,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-04-01,21,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-05-01,19,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-06-01,34,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-07-01,15,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-08-01,17,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-09-01,17,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-10-01,21,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-11-01,27,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2018-12-01,25,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-01-01,26,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-02-01,15,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-03-01,15,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-04-01,22,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-05-01,17,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-06-01,16,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-07-01,24,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-08-01,18,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-09-01,18,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-10-01,23,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-11-01,15,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2019-12-01,16,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-01-01,14,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-02-01,14,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-03-01,12,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-04-01,17,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-05-01,11,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-06-01,11,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-07-01,14,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-08-01,12,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-09-01,16,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-10-01,16,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-11-01,13,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
2020-12-01,12,TX,Waco-Temple-Bryan ,Waco-Temple-Bryan TX
