date,housing,State,DMA,Full
2005-10-01,76,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2005-11-01,65,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2005-12-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-01-01,71,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-02-01,67,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-03-01,89,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-04-01,76,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-05-01,75,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-06-01,91,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-07-01,76,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-08-01,91,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-09-01,64,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-10-01,62,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-11-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2006-12-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-01-01,74,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-02-01,67,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-03-01,72,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-04-01,65,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-05-01,63,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-06-01,80,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-07-01,68,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-08-01,70,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-09-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-10-01,62,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-11-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2007-12-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-01-01,77,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-02-01,60,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-03-01,66,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-04-01,63,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-05-01,70,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-06-01,69,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-07-01,78,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-08-01,81,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-09-01,69,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-10-01,67,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-11-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2008-12-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-01-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-02-01,63,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-03-01,70,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-04-01,67,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-05-01,66,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-06-01,69,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-07-01,61,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-08-01,62,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-09-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-10-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-11-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2009-12-01,43,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-01-01,62,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-02-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-03-01,60,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-04-01,64,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-05-01,63,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-06-01,65,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-07-01,65,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-08-01,57,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-09-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-10-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-11-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2010-12-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-01-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-02-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-03-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-04-01,52,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-05-01,56,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-06-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-07-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-08-01,58,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-09-01,47,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-10-01,45,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-11-01,43,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2011-12-01,43,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-01-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-02-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-03-01,47,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-04-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-05-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-06-01,59,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-07-01,55,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-08-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-09-01,48,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-10-01,46,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-11-01,41,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2012-12-01,38,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-01-01,44,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-02-01,45,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-03-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-04-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-05-01,53,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-06-01,51,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-07-01,50,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-08-01,49,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-09-01,46,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
2013-10-01,44,CA,Sacramento-Stockton-Modesto ,Sacramento-Stockton-Modesto CA
