date,housing,State,DMA,Full
2010-03-01,25,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-04-01,43,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-05-01,49,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-06-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-07-01,42,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-08-01,21,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-09-01,26,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-10-01,45,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-11-01,17,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2010-12-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-01-01,44,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-02-01,55,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-03-01,50,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-04-01,51,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-05-01,49,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-06-01,54,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-07-01,54,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-08-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-09-01,44,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-10-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-11-01,35,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2011-12-01,41,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-01-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-02-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-03-01,43,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-04-01,40,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-05-01,50,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-06-01,49,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-07-01,41,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-08-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-09-01,37,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-10-01,46,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-11-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2012-12-01,37,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-01-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-02-01,42,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-03-01,45,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-04-01,42,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-05-01,42,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-06-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-07-01,51,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-08-01,40,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-09-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-10-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-11-01,25,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2013-12-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-01-01,44,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-02-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-03-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-04-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-05-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-06-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-07-01,40,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-08-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-09-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-10-01,26,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-11-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2014-12-01,23,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-01-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-02-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-03-01,27,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-04-01,31,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-05-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-06-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-07-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-08-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-09-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-10-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-11-01,31,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2015-12-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-01-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-02-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-03-01,41,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-04-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-05-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-06-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-07-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-08-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-09-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-10-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-11-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2016-12-01,22,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-01-01,38,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-02-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-03-01,38,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-04-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-05-01,40,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-06-01,40,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-07-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-08-01,37,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-09-01,28,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-10-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-11-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2017-12-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-01-01,40,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-02-01,38,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-03-01,35,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-04-01,44,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-05-01,37,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-06-01,39,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-07-01,38,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-08-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-09-01,31,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-10-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-11-01,27,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2018-12-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-01-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-02-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-03-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-04-01,37,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-05-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-06-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-07-01,36,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-08-01,35,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-09-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-10-01,38,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-11-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2019-12-01,31,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-01-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-02-01,38,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-03-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-04-01,32,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-05-01,27,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-06-01,34,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-07-01,41,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-08-01,30,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-09-01,33,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-10-01,29,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-11-01,24,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
2020-12-01,25,NC,Greenville-New Bern-Washington ,Greenville-New Bern-Washington NC
