date,house,State,DMA,Full
2012-05-01,68,ME,Bangor ,Bangor ME
2012-06-01,70,ME,Bangor ,Bangor ME
2012-07-01,73,ME,Bangor ,Bangor ME
2012-08-01,80,ME,Bangor ,Bangor ME
2012-09-01,71,ME,Bangor ,Bangor ME
2012-10-01,69,ME,Bangor ,Bangor ME
2012-11-01,64,ME,Bangor ,Bangor ME
2012-12-01,56,ME,Bangor ,Bangor ME
2013-01-01,69,ME,Bangor ,Bangor ME
2013-02-01,65,ME,Bangor ,Bangor ME
2013-03-01,66,ME,Bangor ,Bangor ME
2013-04-01,71,ME,Bangor ,Bangor ME
2013-05-01,70,ME,Bangor ,Bangor ME
2013-06-01,69,ME,Bangor ,Bangor ME
2013-07-01,82,ME,Bangor ,Bangor ME
2013-08-01,72,ME,Bangor ,Bangor ME
2013-09-01,70,ME,Bangor ,Bangor ME
2013-10-01,63,ME,Bangor ,Bangor ME
2013-11-01,62,ME,Bangor ,Bangor ME
2013-12-01,58,ME,Bangor ,Bangor ME
2014-01-01,67,ME,Bangor ,Bangor ME
2014-02-01,77,ME,Bangor ,Bangor ME
2014-03-01,65,ME,Bangor ,Bangor ME
2014-04-01,65,ME,Bangor ,Bangor ME
2014-05-01,74,ME,Bangor ,Bangor ME
2014-06-01,74,ME,Bangor ,Bangor ME
2014-07-01,81,ME,Bangor ,Bangor ME
2014-08-01,77,ME,Bangor ,Bangor ME
2014-09-01,72,ME,Bangor ,Bangor ME
2014-10-01,75,ME,Bangor ,Bangor ME
2014-11-01,76,ME,Bangor ,Bangor ME
2014-12-01,67,ME,Bangor ,Bangor ME
2015-01-01,65,ME,Bangor ,Bangor ME
2015-02-01,70,ME,Bangor ,Bangor ME
2015-03-01,73,ME,Bangor ,Bangor ME
2015-04-01,77,ME,Bangor ,Bangor ME
2015-05-01,79,ME,Bangor ,Bangor ME
2015-06-01,70,ME,Bangor ,Bangor ME
2015-07-01,76,ME,Bangor ,Bangor ME
2015-08-01,78,ME,Bangor ,Bangor ME
2015-09-01,69,ME,Bangor ,Bangor ME
2015-10-01,72,ME,Bangor ,Bangor ME
2015-11-01,65,ME,Bangor ,Bangor ME
2015-12-01,63,ME,Bangor ,Bangor ME
2016-01-01,65,ME,Bangor ,Bangor ME
2016-02-01,81,ME,Bangor ,Bangor ME
2016-03-01,75,ME,Bangor ,Bangor ME
2016-04-01,78,ME,Bangor ,Bangor ME
2016-05-01,74,ME,Bangor ,Bangor ME
2016-06-01,80,ME,Bangor ,Bangor ME
2016-07-01,88,ME,Bangor ,Bangor ME
2016-08-01,75,ME,Bangor ,Bangor ME
2016-09-01,77,ME,Bangor ,Bangor ME
2016-10-01,76,ME,Bangor ,Bangor ME
2016-11-01,71,ME,Bangor ,Bangor ME
2016-12-01,77,ME,Bangor ,Bangor ME
2017-01-01,72,ME,Bangor ,Bangor ME
2017-02-01,73,ME,Bangor ,Bangor ME
2017-03-01,75,ME,Bangor ,Bangor ME
2017-04-01,77,ME,Bangor ,Bangor ME
2017-05-01,76,ME,Bangor ,Bangor ME
2017-06-01,81,ME,Bangor ,Bangor ME
2017-07-01,97,ME,Bangor ,Bangor ME
2017-08-01,86,ME,Bangor ,Bangor ME
2017-09-01,74,ME,Bangor ,Bangor ME
2017-10-01,78,ME,Bangor ,Bangor ME
2017-11-01,71,ME,Bangor ,Bangor ME
2017-12-01,71,ME,Bangor ,Bangor ME
2018-01-01,70,ME,Bangor ,Bangor ME
2018-02-01,66,ME,Bangor ,Bangor ME
2018-03-01,81,ME,Bangor ,Bangor ME
2018-04-01,76,ME,Bangor ,Bangor ME
2018-05-01,75,ME,Bangor ,Bangor ME
2018-06-01,78,ME,Bangor ,Bangor ME
2018-07-01,84,ME,Bangor ,Bangor ME
2018-08-01,88,ME,Bangor ,Bangor ME
2018-09-01,78,ME,Bangor ,Bangor ME
2018-10-01,82,ME,Bangor ,Bangor ME
2018-11-01,84,ME,Bangor ,Bangor ME
2018-12-01,79,ME,Bangor ,Bangor ME
2019-01-01,73,ME,Bangor ,Bangor ME
2019-02-01,73,ME,Bangor ,Bangor ME
2019-03-01,74,ME,Bangor ,Bangor ME
2019-04-01,69,ME,Bangor ,Bangor ME
2019-05-01,84,ME,Bangor ,Bangor ME
2019-06-01,82,ME,Bangor ,Bangor ME
2019-07-01,93,ME,Bangor ,Bangor ME
2019-08-01,84,ME,Bangor ,Bangor ME
2019-09-01,77,ME,Bangor ,Bangor ME
2019-10-01,79,ME,Bangor ,Bangor ME
2019-11-01,69,ME,Bangor ,Bangor ME
2019-12-01,76,ME,Bangor ,Bangor ME
2020-01-01,71,ME,Bangor ,Bangor ME
2020-02-01,74,ME,Bangor ,Bangor ME
2020-03-01,71,ME,Bangor ,Bangor ME
2020-04-01,76,ME,Bangor ,Bangor ME
2020-05-01,78,ME,Bangor ,Bangor ME
2020-06-01,91,ME,Bangor ,Bangor ME
2020-07-01,91,ME,Bangor ,Bangor ME
2020-08-01,95,ME,Bangor ,Bangor ME
2020-09-01,85,ME,Bangor ,Bangor ME
2020-10-01,83,ME,Bangor ,Bangor ME
2020-11-01,82,ME,Bangor ,Bangor ME
2020-12-01,77,ME,Bangor ,Bangor ME
