date,house,State,DMA,Full
2013-04-01,71,TX,San Antonio ,San Antonio TX
2013-05-01,75,TX,San Antonio ,San Antonio TX
2013-06-01,85,TX,San Antonio ,San Antonio TX
2013-07-01,72,TX,San Antonio ,San Antonio TX
2013-08-01,61,TX,San Antonio ,San Antonio TX
2013-09-01,62,TX,San Antonio ,San Antonio TX
2013-10-01,76,TX,San Antonio ,San Antonio TX
2013-11-01,63,TX,San Antonio ,San Antonio TX
2013-12-01,62,TX,San Antonio ,San Antonio TX
2014-01-01,60,TX,San Antonio ,San Antonio TX
2014-02-01,67,TX,San Antonio ,San Antonio TX
2014-03-01,72,TX,San Antonio ,San Antonio TX
2014-04-01,75,TX,San Antonio ,San Antonio TX
2014-05-01,78,TX,San Antonio ,San Antonio TX
2014-06-01,81,TX,San Antonio ,San Antonio TX
2014-07-01,82,TX,San Antonio ,San Antonio TX
2014-08-01,74,TX,San Antonio ,San Antonio TX
2014-09-01,72,TX,San Antonio ,San Antonio TX
2014-10-01,81,TX,San Antonio ,San Antonio TX
2014-11-01,70,TX,San Antonio ,San Antonio TX
2014-12-01,74,TX,San Antonio ,San Antonio TX
2015-01-01,76,TX,San Antonio ,San Antonio TX
2015-02-01,76,TX,San Antonio ,San Antonio TX
2015-03-01,82,TX,San Antonio ,San Antonio TX
2015-04-01,83,TX,San Antonio ,San Antonio TX
2015-05-01,84,TX,San Antonio ,San Antonio TX
2015-06-01,82,TX,San Antonio ,San Antonio TX
2015-07-01,77,TX,San Antonio ,San Antonio TX
2015-08-01,73,TX,San Antonio ,San Antonio TX
2015-09-01,65,TX,San Antonio ,San Antonio TX
2015-10-01,80,TX,San Antonio ,San Antonio TX
2015-11-01,72,TX,San Antonio ,San Antonio TX
2015-12-01,76,TX,San Antonio ,San Antonio TX
2016-01-01,86,TX,San Antonio ,San Antonio TX
2016-02-01,81,TX,San Antonio ,San Antonio TX
2016-03-01,75,TX,San Antonio ,San Antonio TX
2016-04-01,80,TX,San Antonio ,San Antonio TX
2016-05-01,83,TX,San Antonio ,San Antonio TX
2016-06-01,82,TX,San Antonio ,San Antonio TX
2016-07-01,78,TX,San Antonio ,San Antonio TX
2016-08-01,69,TX,San Antonio ,San Antonio TX
2016-09-01,78,TX,San Antonio ,San Antonio TX
2016-10-01,79,TX,San Antonio ,San Antonio TX
2016-11-01,74,TX,San Antonio ,San Antonio TX
2016-12-01,79,TX,San Antonio ,San Antonio TX
2017-01-01,81,TX,San Antonio ,San Antonio TX
2017-02-01,77,TX,San Antonio ,San Antonio TX
2017-03-01,81,TX,San Antonio ,San Antonio TX
2017-04-01,77,TX,San Antonio ,San Antonio TX
2017-05-01,75,TX,San Antonio ,San Antonio TX
2017-06-01,87,TX,San Antonio ,San Antonio TX
2017-07-01,96,TX,San Antonio ,San Antonio TX
2017-08-01,77,TX,San Antonio ,San Antonio TX
2017-09-01,74,TX,San Antonio ,San Antonio TX
2017-10-01,76,TX,San Antonio ,San Antonio TX
2017-11-01,66,TX,San Antonio ,San Antonio TX
2017-12-01,72,TX,San Antonio ,San Antonio TX
2018-01-01,79,TX,San Antonio ,San Antonio TX
2018-02-01,72,TX,San Antonio ,San Antonio TX
2018-03-01,77,TX,San Antonio ,San Antonio TX
2018-04-01,74,TX,San Antonio ,San Antonio TX
2018-05-01,82,TX,San Antonio ,San Antonio TX
2018-06-01,79,TX,San Antonio ,San Antonio TX
2018-07-01,79,TX,San Antonio ,San Antonio TX
2018-08-01,79,TX,San Antonio ,San Antonio TX
2018-09-01,79,TX,San Antonio ,San Antonio TX
2018-10-01,93,TX,San Antonio ,San Antonio TX
2018-11-01,88,TX,San Antonio ,San Antonio TX
2018-12-01,75,TX,San Antonio ,San Antonio TX
2019-01-01,87,TX,San Antonio ,San Antonio TX
2019-02-01,79,TX,San Antonio ,San Antonio TX
2019-03-01,82,TX,San Antonio ,San Antonio TX
2019-04-01,73,TX,San Antonio ,San Antonio TX
2019-05-01,81,TX,San Antonio ,San Antonio TX
2019-06-01,81,TX,San Antonio ,San Antonio TX
2019-07-01,84,TX,San Antonio ,San Antonio TX
2019-08-01,77,TX,San Antonio ,San Antonio TX
2019-09-01,77,TX,San Antonio ,San Antonio TX
2019-10-01,80,TX,San Antonio ,San Antonio TX
2019-11-01,75,TX,San Antonio ,San Antonio TX
2019-12-01,84,TX,San Antonio ,San Antonio TX
2020-01-01,81,TX,San Antonio ,San Antonio TX
2020-02-01,75,TX,San Antonio ,San Antonio TX
