date,house,State,DMA,Full
2013-09-01,64,PA,Pittsburgh ,Pittsburgh PA
2013-10-01,71,PA,Pittsburgh ,Pittsburgh PA
2013-11-01,70,PA,Pittsburgh ,Pittsburgh PA
2013-12-01,58,PA,Pittsburgh ,Pittsburgh PA
2014-01-01,65,PA,Pittsburgh ,Pittsburgh PA
2014-02-01,66,PA,Pittsburgh ,Pittsburgh PA
2014-03-01,63,PA,Pittsburgh ,Pittsburgh PA
2014-04-01,64,PA,Pittsburgh ,Pittsburgh PA
2014-05-01,70,PA,Pittsburgh ,Pittsburgh PA
2014-06-01,71,PA,Pittsburgh ,Pittsburgh PA
2014-07-01,71,PA,Pittsburgh ,Pittsburgh PA
2014-08-01,66,PA,Pittsburgh ,Pittsburgh PA
2014-09-01,64,PA,Pittsburgh ,Pittsburgh PA
2014-10-01,73,PA,Pittsburgh ,Pittsburgh PA
2014-11-01,68,PA,Pittsburgh ,Pittsburgh PA
2014-12-01,59,PA,Pittsburgh ,Pittsburgh PA
2015-01-01,65,PA,Pittsburgh ,Pittsburgh PA
2015-02-01,68,PA,Pittsburgh ,Pittsburgh PA
2015-03-01,71,PA,Pittsburgh ,Pittsburgh PA
2015-04-01,70,PA,Pittsburgh ,Pittsburgh PA
2015-05-01,72,PA,Pittsburgh ,Pittsburgh PA
2015-06-01,73,PA,Pittsburgh ,Pittsburgh PA
2015-07-01,77,PA,Pittsburgh ,Pittsburgh PA
2015-08-01,77,PA,Pittsburgh ,Pittsburgh PA
2015-09-01,68,PA,Pittsburgh ,Pittsburgh PA
2015-10-01,68,PA,Pittsburgh ,Pittsburgh PA
2015-11-01,63,PA,Pittsburgh ,Pittsburgh PA
2015-12-01,65,PA,Pittsburgh ,Pittsburgh PA
2016-01-01,71,PA,Pittsburgh ,Pittsburgh PA
2016-02-01,81,PA,Pittsburgh ,Pittsburgh PA
2016-03-01,83,PA,Pittsburgh ,Pittsburgh PA
2016-04-01,72,PA,Pittsburgh ,Pittsburgh PA
2016-05-01,77,PA,Pittsburgh ,Pittsburgh PA
2016-06-01,70,PA,Pittsburgh ,Pittsburgh PA
2016-07-01,77,PA,Pittsburgh ,Pittsburgh PA
2016-08-01,64,PA,Pittsburgh ,Pittsburgh PA
2016-09-01,67,PA,Pittsburgh ,Pittsburgh PA
2016-10-01,78,PA,Pittsburgh ,Pittsburgh PA
2016-11-01,69,PA,Pittsburgh ,Pittsburgh PA
2016-12-01,79,PA,Pittsburgh ,Pittsburgh PA
2017-01-01,79,PA,Pittsburgh ,Pittsburgh PA
2017-02-01,72,PA,Pittsburgh ,Pittsburgh PA
2017-03-01,74,PA,Pittsburgh ,Pittsburgh PA
2017-04-01,80,PA,Pittsburgh ,Pittsburgh PA
2017-05-01,74,PA,Pittsburgh ,Pittsburgh PA
2017-06-01,80,PA,Pittsburgh ,Pittsburgh PA
2017-07-01,86,PA,Pittsburgh ,Pittsburgh PA
2017-08-01,77,PA,Pittsburgh ,Pittsburgh PA
2017-09-01,71,PA,Pittsburgh ,Pittsburgh PA
2017-10-01,80,PA,Pittsburgh ,Pittsburgh PA
2017-11-01,68,PA,Pittsburgh ,Pittsburgh PA
2017-12-01,69,PA,Pittsburgh ,Pittsburgh PA
2018-01-01,75,PA,Pittsburgh ,Pittsburgh PA
2018-02-01,71,PA,Pittsburgh ,Pittsburgh PA
2018-03-01,75,PA,Pittsburgh ,Pittsburgh PA
2018-04-01,79,PA,Pittsburgh ,Pittsburgh PA
2018-05-01,78,PA,Pittsburgh ,Pittsburgh PA
2018-06-01,76,PA,Pittsburgh ,Pittsburgh PA
2018-07-01,79,PA,Pittsburgh ,Pittsburgh PA
2018-08-01,74,PA,Pittsburgh ,Pittsburgh PA
2018-09-01,77,PA,Pittsburgh ,Pittsburgh PA
2018-10-01,92,PA,Pittsburgh ,Pittsburgh PA
2018-11-01,92,PA,Pittsburgh ,Pittsburgh PA
2018-12-01,77,PA,Pittsburgh ,Pittsburgh PA
2019-01-01,83,PA,Pittsburgh ,Pittsburgh PA
2019-02-01,69,PA,Pittsburgh ,Pittsburgh PA
2019-03-01,79,PA,Pittsburgh ,Pittsburgh PA
2019-04-01,72,PA,Pittsburgh ,Pittsburgh PA
2019-05-01,76,PA,Pittsburgh ,Pittsburgh PA
2019-06-01,77,PA,Pittsburgh ,Pittsburgh PA
2019-07-01,80,PA,Pittsburgh ,Pittsburgh PA
2019-08-01,77,PA,Pittsburgh ,Pittsburgh PA
2019-09-01,78,PA,Pittsburgh ,Pittsburgh PA
2019-10-01,84,PA,Pittsburgh ,Pittsburgh PA
2019-11-01,75,PA,Pittsburgh ,Pittsburgh PA
2019-12-01,77,PA,Pittsburgh ,Pittsburgh PA
2020-01-01,81,PA,Pittsburgh ,Pittsburgh PA
2020-02-01,75,PA,Pittsburgh ,Pittsburgh PA
2020-03-01,81,PA,Pittsburgh ,Pittsburgh PA
2020-04-01,80,PA,Pittsburgh ,Pittsburgh PA
2020-05-01,90,PA,Pittsburgh ,Pittsburgh PA
2020-06-01,94,PA,Pittsburgh ,Pittsburgh PA
2020-07-01,100,PA,Pittsburgh ,Pittsburgh PA
2020-08-01,96,PA,Pittsburgh ,Pittsburgh PA
2020-09-01,86,PA,Pittsburgh ,Pittsburgh PA
2020-10-01,97,PA,Pittsburgh ,Pittsburgh PA
2020-11-01,83,PA,Pittsburgh ,Pittsburgh PA
2020-12-01,84,PA,Pittsburgh ,Pittsburgh PA
