date,house,State,DMA,Full
2014-06-01,69,GA,Columbus ,Columbus GA
2014-07-01,80,GA,Columbus ,Columbus GA
2014-08-01,66,GA,Columbus ,Columbus GA
2014-09-01,62,GA,Columbus ,Columbus GA
2014-10-01,69,GA,Columbus ,Columbus GA
2014-11-01,63,GA,Columbus ,Columbus GA
2014-12-01,70,GA,Columbus ,Columbus GA
2015-01-01,70,GA,Columbus ,Columbus GA
2015-02-01,72,GA,Columbus ,Columbus GA
2015-03-01,75,GA,Columbus ,Columbus GA
2015-04-01,68,GA,Columbus ,Columbus GA
2015-05-01,75,GA,Columbus ,Columbus GA
2015-06-01,81,GA,Columbus ,Columbus GA
2015-07-01,77,GA,Columbus ,Columbus GA
2015-08-01,69,GA,Columbus ,Columbus GA
2015-09-01,67,GA,Columbus ,Columbus GA
2015-10-01,75,GA,Columbus ,Columbus GA
2015-11-01,70,GA,Columbus ,Columbus GA
2015-12-01,75,GA,Columbus ,Columbus GA
2016-01-01,70,GA,Columbus ,Columbus GA
2016-02-01,73,GA,Columbus ,Columbus GA
2016-03-01,76,GA,Columbus ,Columbus GA
2016-04-01,73,GA,Columbus ,Columbus GA
2016-05-01,77,GA,Columbus ,Columbus GA
2016-06-01,79,GA,Columbus ,Columbus GA
2016-07-01,75,GA,Columbus ,Columbus GA
2016-08-01,67,GA,Columbus ,Columbus GA
2016-09-01,65,GA,Columbus ,Columbus GA
2016-10-01,74,GA,Columbus ,Columbus GA
2016-11-01,71,GA,Columbus ,Columbus GA
2016-12-01,84,GA,Columbus ,Columbus GA
2017-01-01,77,GA,Columbus ,Columbus GA
2017-02-01,71,GA,Columbus ,Columbus GA
2017-03-01,80,GA,Columbus ,Columbus GA
2017-04-01,75,GA,Columbus ,Columbus GA
2017-05-01,73,GA,Columbus ,Columbus GA
2017-06-01,88,GA,Columbus ,Columbus GA
2017-07-01,86,GA,Columbus ,Columbus GA
2017-08-01,82,GA,Columbus ,Columbus GA
2017-09-01,69,GA,Columbus ,Columbus GA
2017-10-01,77,GA,Columbus ,Columbus GA
2017-11-01,71,GA,Columbus ,Columbus GA
2017-12-01,70,GA,Columbus ,Columbus GA
2018-01-01,76,GA,Columbus ,Columbus GA
2018-02-01,73,GA,Columbus ,Columbus GA
2018-03-01,75,GA,Columbus ,Columbus GA
2018-04-01,78,GA,Columbus ,Columbus GA
2018-05-01,78,GA,Columbus ,Columbus GA
2018-06-01,82,GA,Columbus ,Columbus GA
2018-07-01,83,GA,Columbus ,Columbus GA
2018-08-01,68,GA,Columbus ,Columbus GA
2018-09-01,75,GA,Columbus ,Columbus GA
2018-10-01,94,GA,Columbus ,Columbus GA
