date,house,State,DMA,Full
2009-08-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2009-09-01,72,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2009-10-01,87,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2009-11-01,82,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2009-12-01,69,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-01-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-02-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-03-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-04-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-05-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-06-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-07-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-08-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-09-01,67,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-10-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-11-01,80,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2010-12-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-01-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-02-01,85,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-03-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-04-01,74,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-05-01,82,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-06-01,73,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-07-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-08-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-09-01,75,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-10-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-11-01,71,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2011-12-01,68,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-01-01,74,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-02-01,83,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-03-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-04-01,75,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-05-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-06-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-07-01,80,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-08-01,78,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-09-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-10-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-11-01,72,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2012-12-01,74,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-01-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-02-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-03-01,73,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-04-01,78,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-05-01,72,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-06-01,73,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-07-01,83,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-08-01,82,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-09-01,64,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-10-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-11-01,66,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2013-12-01,75,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-01-01,75,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-02-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-03-01,72,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-04-01,78,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-05-01,74,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-06-01,73,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-07-01,75,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-08-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-09-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-10-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-11-01,68,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2014-12-01,80,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-01-01,78,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-02-01,82,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-03-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-04-01,80,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-05-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-06-01,82,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-07-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-08-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-09-01,76,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-10-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-11-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2015-12-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-01-01,90,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-02-01,95,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-03-01,95,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-04-01,80,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-05-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-06-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-07-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-08-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-09-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-10-01,87,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-11-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2016-12-01,89,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-01-01,93,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-02-01,87,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-03-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-04-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-05-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-06-01,91,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-07-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-08-01,93,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-09-01,77,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-10-01,88,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-11-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2017-12-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-01-01,85,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-02-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-03-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-04-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-05-01,79,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-06-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-07-01,89,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-08-01,85,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-09-01,78,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-10-01,96,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-11-01,96,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2018-12-01,91,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-01-01,83,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-02-01,78,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-03-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-04-01,83,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-05-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-06-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-07-01,87,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-08-01,83,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-09-01,84,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-10-01,91,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-11-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2019-12-01,83,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-01-01,81,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-02-01,80,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-03-01,89,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-04-01,92,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-05-01,100,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-06-01,100,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-07-01,99,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-08-01,90,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-09-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-10-01,95,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-11-01,86,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
2020-12-01,96,NE,Lincoln & Hastings-Kearney ,Lincoln & Hastings-Kearney NE
