date,house,State,DMA,Full
2010-06-01,77,CA,Bakersfield ,Bakersfield CA
2010-07-01,60,CA,Bakersfield ,Bakersfield CA
2010-08-01,63,CA,Bakersfield ,Bakersfield CA
2010-09-01,69,CA,Bakersfield ,Bakersfield CA
2010-10-01,64,CA,Bakersfield ,Bakersfield CA
2010-11-01,66,CA,Bakersfield ,Bakersfield CA
2010-12-01,57,CA,Bakersfield ,Bakersfield CA
2011-01-01,59,CA,Bakersfield ,Bakersfield CA
2011-02-01,58,CA,Bakersfield ,Bakersfield CA
2011-03-01,60,CA,Bakersfield ,Bakersfield CA
2011-04-01,57,CA,Bakersfield ,Bakersfield CA
2011-05-01,63,CA,Bakersfield ,Bakersfield CA
2011-06-01,55,CA,Bakersfield ,Bakersfield CA
2011-07-01,61,CA,Bakersfield ,Bakersfield CA
2011-08-01,51,CA,Bakersfield ,Bakersfield CA
2011-09-01,55,CA,Bakersfield ,Bakersfield CA
2011-10-01,63,CA,Bakersfield ,Bakersfield CA
2011-11-01,56,CA,Bakersfield ,Bakersfield CA
2011-12-01,49,CA,Bakersfield ,Bakersfield CA
2012-01-01,62,CA,Bakersfield ,Bakersfield CA
2012-02-01,60,CA,Bakersfield ,Bakersfield CA
2012-03-01,56,CA,Bakersfield ,Bakersfield CA
2012-04-01,56,CA,Bakersfield ,Bakersfield CA
2012-05-01,62,CA,Bakersfield ,Bakersfield CA
2012-06-01,62,CA,Bakersfield ,Bakersfield CA
2012-07-01,61,CA,Bakersfield ,Bakersfield CA
2012-08-01,67,CA,Bakersfield ,Bakersfield CA
2012-09-01,83,CA,Bakersfield ,Bakersfield CA
2012-10-01,65,CA,Bakersfield ,Bakersfield CA
2012-11-01,66,CA,Bakersfield ,Bakersfield CA
2012-12-01,64,CA,Bakersfield ,Bakersfield CA
2013-01-01,71,CA,Bakersfield ,Bakersfield CA
2013-02-01,69,CA,Bakersfield ,Bakersfield CA
2013-03-01,70,CA,Bakersfield ,Bakersfield CA
2013-04-01,67,CA,Bakersfield ,Bakersfield CA
2013-05-01,72,CA,Bakersfield ,Bakersfield CA
2013-06-01,72,CA,Bakersfield ,Bakersfield CA
2013-07-01,84,CA,Bakersfield ,Bakersfield CA
2013-08-01,73,CA,Bakersfield ,Bakersfield CA
2013-09-01,62,CA,Bakersfield ,Bakersfield CA
2013-10-01,75,CA,Bakersfield ,Bakersfield CA
2013-11-01,67,CA,Bakersfield ,Bakersfield CA
2013-12-01,65,CA,Bakersfield ,Bakersfield CA
2014-01-01,72,CA,Bakersfield ,Bakersfield CA
2014-02-01,76,CA,Bakersfield ,Bakersfield CA
2014-03-01,75,CA,Bakersfield ,Bakersfield CA
2014-04-01,75,CA,Bakersfield ,Bakersfield CA
2014-05-01,72,CA,Bakersfield ,Bakersfield CA
2014-06-01,79,CA,Bakersfield ,Bakersfield CA
2014-07-01,74,CA,Bakersfield ,Bakersfield CA
2014-08-01,79,CA,Bakersfield ,Bakersfield CA
2014-09-01,76,CA,Bakersfield ,Bakersfield CA
2014-10-01,78,CA,Bakersfield ,Bakersfield CA
2014-11-01,75,CA,Bakersfield ,Bakersfield CA
2014-12-01,67,CA,Bakersfield ,Bakersfield CA
2015-01-01,77,CA,Bakersfield ,Bakersfield CA
2015-02-01,78,CA,Bakersfield ,Bakersfield CA
2015-03-01,73,CA,Bakersfield ,Bakersfield CA
2015-04-01,84,CA,Bakersfield ,Bakersfield CA
2015-05-01,81,CA,Bakersfield ,Bakersfield CA
2015-06-01,89,CA,Bakersfield ,Bakersfield CA
2015-07-01,81,CA,Bakersfield ,Bakersfield CA
2015-08-01,76,CA,Bakersfield ,Bakersfield CA
2015-09-01,71,CA,Bakersfield ,Bakersfield CA
2015-10-01,81,CA,Bakersfield ,Bakersfield CA
2015-11-01,72,CA,Bakersfield ,Bakersfield CA
2015-12-01,74,CA,Bakersfield ,Bakersfield CA
2016-01-01,67,CA,Bakersfield ,Bakersfield CA
2016-02-01,88,CA,Bakersfield ,Bakersfield CA
2016-03-01,84,CA,Bakersfield ,Bakersfield CA
2016-04-01,76,CA,Bakersfield ,Bakersfield CA
2016-05-01,76,CA,Bakersfield ,Bakersfield CA
2016-06-01,76,CA,Bakersfield ,Bakersfield CA
2016-07-01,80,CA,Bakersfield ,Bakersfield CA
2016-08-01,65,CA,Bakersfield ,Bakersfield CA
2016-09-01,67,CA,Bakersfield ,Bakersfield CA
2016-10-01,71,CA,Bakersfield ,Bakersfield CA
2016-11-01,74,CA,Bakersfield ,Bakersfield CA
2016-12-01,74,CA,Bakersfield ,Bakersfield CA
2017-01-01,72,CA,Bakersfield ,Bakersfield CA
2017-02-01,63,CA,Bakersfield ,Bakersfield CA
2017-03-01,63,CA,Bakersfield ,Bakersfield CA
2017-04-01,67,CA,Bakersfield ,Bakersfield CA
2017-05-01,68,CA,Bakersfield ,Bakersfield CA
2017-06-01,75,CA,Bakersfield ,Bakersfield CA
2017-07-01,72,CA,Bakersfield ,Bakersfield CA
2017-08-01,65,CA,Bakersfield ,Bakersfield CA
2017-09-01,60,CA,Bakersfield ,Bakersfield CA
2017-10-01,64,CA,Bakersfield ,Bakersfield CA
2017-11-01,57,CA,Bakersfield ,Bakersfield CA
