date,house,State,DMA,Full
2019-07-01,82,AK,Anchorage ,Anchorage AK
2019-08-01,79,AK,Anchorage ,Anchorage AK
2019-09-01,73,AK,Anchorage ,Anchorage AK
2019-10-01,79,AK,Anchorage ,Anchorage AK
2019-11-01,76,AK,Anchorage ,Anchorage AK
2019-12-01,80,AK,Anchorage ,Anchorage AK
2020-01-01,74,AK,Anchorage ,Anchorage AK
2020-02-01,72,AK,Anchorage ,Anchorage AK
2020-03-01,75,AK,Anchorage ,Anchorage AK
2020-04-01,85,AK,Anchorage ,Anchorage AK
2020-05-01,94,AK,Anchorage ,Anchorage AK
2020-06-01,95,AK,Anchorage ,Anchorage AK
2020-07-01,86,AK,Anchorage ,Anchorage AK
2020-08-01,97,AK,Anchorage ,Anchorage AK
2020-09-01,79,AK,Anchorage ,Anchorage AK
2020-10-01,82,AK,Anchorage ,Anchorage AK
2020-11-01,87,AK,Anchorage ,Anchorage AK
2020-12-01,84,AK,Anchorage ,Anchorage AK
