date,house,State,DMA,Full
2012-12-01,56,GA,Augusta ,Augusta GA
2013-01-01,62,GA,Augusta ,Augusta GA
2013-02-01,59,GA,Augusta ,Augusta GA
2013-03-01,62,GA,Augusta ,Augusta GA
2013-04-01,64,GA,Augusta ,Augusta GA
2013-05-01,66,GA,Augusta ,Augusta GA
2013-06-01,63,GA,Augusta ,Augusta GA
2013-07-01,65,GA,Augusta ,Augusta GA
2013-08-01,61,GA,Augusta ,Augusta GA
2013-09-01,55,GA,Augusta ,Augusta GA
2013-10-01,68,GA,Augusta ,Augusta GA
2013-11-01,59,GA,Augusta ,Augusta GA
2013-12-01,60,GA,Augusta ,Augusta GA
2014-01-01,65,GA,Augusta ,Augusta GA
2014-02-01,72,GA,Augusta ,Augusta GA
2014-03-01,65,GA,Augusta ,Augusta GA
2014-04-01,67,GA,Augusta ,Augusta GA
2014-05-01,71,GA,Augusta ,Augusta GA
2014-06-01,66,GA,Augusta ,Augusta GA
2014-07-01,63,GA,Augusta ,Augusta GA
2014-08-01,54,GA,Augusta ,Augusta GA
2014-09-01,58,GA,Augusta ,Augusta GA
2014-10-01,64,GA,Augusta ,Augusta GA
2014-11-01,56,GA,Augusta ,Augusta GA
2014-12-01,55,GA,Augusta ,Augusta GA
2015-01-01,55,GA,Augusta ,Augusta GA
2015-02-01,54,GA,Augusta ,Augusta GA
2015-03-01,58,GA,Augusta ,Augusta GA
2015-04-01,60,GA,Augusta ,Augusta GA
2015-05-01,62,GA,Augusta ,Augusta GA
2015-06-01,63,GA,Augusta ,Augusta GA
2015-07-01,76,GA,Augusta ,Augusta GA
2015-08-01,69,GA,Augusta ,Augusta GA
2015-09-01,67,GA,Augusta ,Augusta GA
2015-10-01,70,GA,Augusta ,Augusta GA
2015-11-01,68,GA,Augusta ,Augusta GA
2015-12-01,63,GA,Augusta ,Augusta GA
2016-01-01,79,GA,Augusta ,Augusta GA
2016-02-01,73,GA,Augusta ,Augusta GA
2016-03-01,74,GA,Augusta ,Augusta GA
2016-04-01,79,GA,Augusta ,Augusta GA
2016-05-01,79,GA,Augusta ,Augusta GA
2016-06-01,77,GA,Augusta ,Augusta GA
2016-07-01,79,GA,Augusta ,Augusta GA
2016-08-01,71,GA,Augusta ,Augusta GA
2016-09-01,69,GA,Augusta ,Augusta GA
2016-10-01,78,GA,Augusta ,Augusta GA
2016-11-01,76,GA,Augusta ,Augusta GA
2016-12-01,77,GA,Augusta ,Augusta GA
2017-01-01,78,GA,Augusta ,Augusta GA
2017-02-01,77,GA,Augusta ,Augusta GA
2017-03-01,78,GA,Augusta ,Augusta GA
2017-04-01,74,GA,Augusta ,Augusta GA
2017-05-01,79,GA,Augusta ,Augusta GA
2017-06-01,77,GA,Augusta ,Augusta GA
2017-07-01,94,GA,Augusta ,Augusta GA
2017-08-01,80,GA,Augusta ,Augusta GA
2017-09-01,76,GA,Augusta ,Augusta GA
2017-10-01,83,GA,Augusta ,Augusta GA
2017-11-01,71,GA,Augusta ,Augusta GA
2017-12-01,76,GA,Augusta ,Augusta GA
2018-01-01,81,GA,Augusta ,Augusta GA
2018-02-01,81,GA,Augusta ,Augusta GA
2018-03-01,82,GA,Augusta ,Augusta GA
2018-04-01,85,GA,Augusta ,Augusta GA
