date,house,State,DMA,Full
2016-09-01,74,CA,Fresno-Visalia ,Fresno-Visalia CA
2016-10-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2016-11-01,83,CA,Fresno-Visalia ,Fresno-Visalia CA
2016-12-01,86,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-01-01,81,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-02-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-03-01,85,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-04-01,82,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-05-01,85,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-06-01,93,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-07-01,98,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-08-01,85,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-09-01,81,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-10-01,86,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-11-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2017-12-01,85,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-01-01,84,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-02-01,87,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-03-01,77,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-04-01,82,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-05-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-06-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-07-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-08-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-09-01,78,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-10-01,94,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-11-01,87,CA,Fresno-Visalia ,Fresno-Visalia CA
2018-12-01,90,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-01-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-02-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-03-01,79,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-04-01,85,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-05-01,87,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-06-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-07-01,90,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-08-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-09-01,77,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-10-01,80,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-11-01,73,CA,Fresno-Visalia ,Fresno-Visalia CA
2019-12-01,92,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-01-01,83,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-02-01,82,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-03-01,81,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-04-01,83,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-05-01,94,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-06-01,97,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-07-01,92,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-08-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-09-01,86,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-10-01,92,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-11-01,88,CA,Fresno-Visalia ,Fresno-Visalia CA
2020-12-01,89,CA,Fresno-Visalia ,Fresno-Visalia CA
