date,house,State,DMA,Full
2014-09-01,72,CA,San Diego ,San Diego CA
2014-10-01,75,CA,San Diego ,San Diego CA
2014-11-01,67,CA,San Diego ,San Diego CA
2014-12-01,66,CA,San Diego ,San Diego CA
2015-01-01,67,CA,San Diego ,San Diego CA
2015-02-01,77,CA,San Diego ,San Diego CA
2015-03-01,83,CA,San Diego ,San Diego CA
2015-04-01,76,CA,San Diego ,San Diego CA
2015-05-01,82,CA,San Diego ,San Diego CA
2015-06-01,76,CA,San Diego ,San Diego CA
2015-07-01,74,CA,San Diego ,San Diego CA
2015-08-01,74,CA,San Diego ,San Diego CA
2015-09-01,72,CA,San Diego ,San Diego CA
2015-10-01,71,CA,San Diego ,San Diego CA
2015-11-01,67,CA,San Diego ,San Diego CA
2015-12-01,73,CA,San Diego ,San Diego CA
2016-01-01,84,CA,San Diego ,San Diego CA
2016-02-01,89,CA,San Diego ,San Diego CA
2016-03-01,91,CA,San Diego ,San Diego CA
2016-04-01,86,CA,San Diego ,San Diego CA
2016-05-01,83,CA,San Diego ,San Diego CA
2016-06-01,85,CA,San Diego ,San Diego CA
2016-07-01,91,CA,San Diego ,San Diego CA
2016-08-01,72,CA,San Diego ,San Diego CA
2016-09-01,78,CA,San Diego ,San Diego CA
2016-10-01,79,CA,San Diego ,San Diego CA
2016-11-01,81,CA,San Diego ,San Diego CA
2016-12-01,79,CA,San Diego ,San Diego CA
2017-01-01,90,CA,San Diego ,San Diego CA
2017-02-01,88,CA,San Diego ,San Diego CA
2017-03-01,91,CA,San Diego ,San Diego CA
2017-04-01,88,CA,San Diego ,San Diego CA
2017-05-01,90,CA,San Diego ,San Diego CA
2017-06-01,96,CA,San Diego ,San Diego CA
2017-07-01,96,CA,San Diego ,San Diego CA
2017-08-01,87,CA,San Diego ,San Diego CA
2017-09-01,83,CA,San Diego ,San Diego CA
2017-10-01,85,CA,San Diego ,San Diego CA
2017-11-01,78,CA,San Diego ,San Diego CA
2017-12-01,84,CA,San Diego ,San Diego CA
2018-01-01,80,CA,San Diego ,San Diego CA
2018-02-01,83,CA,San Diego ,San Diego CA
2018-03-01,84,CA,San Diego ,San Diego CA
2018-04-01,86,CA,San Diego ,San Diego CA
2018-05-01,83,CA,San Diego ,San Diego CA
2018-06-01,83,CA,San Diego ,San Diego CA
2018-07-01,87,CA,San Diego ,San Diego CA
2018-08-01,85,CA,San Diego ,San Diego CA
2018-09-01,85,CA,San Diego ,San Diego CA
2018-10-01,98,CA,San Diego ,San Diego CA
2018-11-01,100,CA,San Diego ,San Diego CA
2018-12-01,87,CA,San Diego ,San Diego CA
2019-01-01,89,CA,San Diego ,San Diego CA
2019-02-01,83,CA,San Diego ,San Diego CA
2019-03-01,83,CA,San Diego ,San Diego CA
2019-04-01,87,CA,San Diego ,San Diego CA
2019-05-01,81,CA,San Diego ,San Diego CA
2019-06-01,87,CA,San Diego ,San Diego CA
2019-07-01,87,CA,San Diego ,San Diego CA
2019-08-01,85,CA,San Diego ,San Diego CA
2019-09-01,84,CA,San Diego ,San Diego CA
2019-10-01,91,CA,San Diego ,San Diego CA
2019-11-01,79,CA,San Diego ,San Diego CA
2019-12-01,87,CA,San Diego ,San Diego CA
2020-01-01,80,CA,San Diego ,San Diego CA
2020-02-01,84,CA,San Diego ,San Diego CA
2020-03-01,78,CA,San Diego ,San Diego CA
2020-04-01,87,CA,San Diego ,San Diego CA
2020-05-01,92,CA,San Diego ,San Diego CA
2020-06-01,98,CA,San Diego ,San Diego CA
2020-07-01,95,CA,San Diego ,San Diego CA
2020-08-01,94,CA,San Diego ,San Diego CA
2020-09-01,88,CA,San Diego ,San Diego CA
2020-10-01,88,CA,San Diego ,San Diego CA
2020-11-01,90,CA,San Diego ,San Diego CA
2020-12-01,87,CA,San Diego ,San Diego CA
