date,house,State,DMA,Full
2011-04-01,79,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-05-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-06-01,70,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-07-01,76,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-08-01,63,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-09-01,63,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-10-01,79,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-11-01,84,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2011-12-01,88,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-01-01,79,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-02-01,83,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-03-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-04-01,69,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-05-01,67,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-06-01,69,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-07-01,77,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-08-01,74,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-09-01,62,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-10-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-11-01,64,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2012-12-01,68,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-01-01,72,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-02-01,77,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-03-01,63,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-04-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-05-01,70,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-06-01,69,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-07-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-08-01,73,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-09-01,66,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-10-01,70,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-11-01,71,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
2013-12-01,70,ND,Minot-Bismarck-Dickinson(Williston) ,Minot-Bismarck-Dickinson(Williston) ND
