date,house,State,DMA,Full
2010-03-01,66,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-04-01,51,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-05-01,50,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-06-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-07-01,44,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-08-01,56,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-09-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-10-01,53,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-11-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2010-12-01,50,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-01-01,54,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-02-01,54,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-03-01,49,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-04-01,51,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-05-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-06-01,64,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-07-01,57,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-08-01,56,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-09-01,61,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-10-01,71,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-11-01,63,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2011-12-01,55,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-01-01,62,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
2012-02-01,74,KS,Joplin MO-Pittsburg ,Joplin MO-Pittsburg KS
