date,house,State,DMA,Full
2012-06-01,74,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2012-07-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2012-08-01,76,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2012-09-01,69,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2012-10-01,86,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2012-11-01,67,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2012-12-01,68,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-01-01,75,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-02-01,77,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-03-01,76,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-04-01,72,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-05-01,67,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-06-01,70,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-07-01,81,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-08-01,75,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-09-01,75,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-10-01,81,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-11-01,71,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2013-12-01,71,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-01-01,74,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-02-01,75,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-03-01,76,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-04-01,76,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-05-01,72,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-06-01,74,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-07-01,78,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-08-01,77,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-09-01,69,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-10-01,79,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-11-01,67,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2014-12-01,67,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-01-01,78,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-02-01,72,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-03-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-04-01,83,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-05-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-06-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-07-01,83,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-08-01,86,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-09-01,74,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-10-01,83,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-11-01,68,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2015-12-01,75,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-01-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-02-01,92,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-03-01,92,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-04-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-05-01,89,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-06-01,86,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-07-01,86,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-08-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-09-01,77,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-10-01,87,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-11-01,76,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2016-12-01,79,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-01-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-02-01,81,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-03-01,92,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-04-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-05-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-06-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-07-01,96,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-08-01,92,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-09-01,84,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-10-01,91,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-11-01,77,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2017-12-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-01-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-02-01,81,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-03-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-04-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-05-01,93,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-06-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-07-01,93,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-08-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-09-01,84,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-10-01,98,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-11-01,94,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2018-12-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-01-01,87,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-02-01,77,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-03-01,88,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-04-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-05-01,84,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-06-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-07-01,87,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-08-01,83,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-09-01,80,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-10-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-11-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2019-12-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-01-01,83,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-02-01,86,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-03-01,81,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-04-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-05-01,90,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-06-01,100,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-07-01,98,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-08-01,96,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-09-01,87,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-10-01,97,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-11-01,85,WI,Green Bay-Appleton ,Green Bay-Appleton WI
2020-12-01,82,WI,Green Bay-Appleton ,Green Bay-Appleton WI
