date,house,State,DMA,Full
2016-08-01,80,MI,Detroit ,Detroit MI
2016-09-01,80,MI,Detroit ,Detroit MI
2016-10-01,87,MI,Detroit ,Detroit MI
2016-11-01,83,MI,Detroit ,Detroit MI
2016-12-01,84,MI,Detroit ,Detroit MI
2017-01-01,86,MI,Detroit ,Detroit MI
2017-02-01,85,MI,Detroit ,Detroit MI
2017-03-01,84,MI,Detroit ,Detroit MI
2017-04-01,81,MI,Detroit ,Detroit MI
2017-05-01,83,MI,Detroit ,Detroit MI
2017-06-01,83,MI,Detroit ,Detroit MI
2017-07-01,95,MI,Detroit ,Detroit MI
2017-08-01,80,MI,Detroit ,Detroit MI
2017-09-01,79,MI,Detroit ,Detroit MI
2017-10-01,84,MI,Detroit ,Detroit MI
2017-11-01,78,MI,Detroit ,Detroit MI
2017-12-01,81,MI,Detroit ,Detroit MI
2018-01-01,82,MI,Detroit ,Detroit MI
2018-02-01,75,MI,Detroit ,Detroit MI
2018-03-01,77,MI,Detroit ,Detroit MI
2018-04-01,77,MI,Detroit ,Detroit MI
2018-05-01,82,MI,Detroit ,Detroit MI
2018-06-01,86,MI,Detroit ,Detroit MI
2018-07-01,92,MI,Detroit ,Detroit MI
2018-08-01,88,MI,Detroit ,Detroit MI
2018-09-01,86,MI,Detroit ,Detroit MI
2018-10-01,100,MI,Detroit ,Detroit MI
2018-11-01,96,MI,Detroit ,Detroit MI
2018-12-01,88,MI,Detroit ,Detroit MI
2019-01-01,85,MI,Detroit ,Detroit MI
2019-02-01,80,MI,Detroit ,Detroit MI
2019-03-01,85,MI,Detroit ,Detroit MI
2019-04-01,86,MI,Detroit ,Detroit MI
2019-05-01,83,MI,Detroit ,Detroit MI
2019-06-01,84,MI,Detroit ,Detroit MI
2019-07-01,91,MI,Detroit ,Detroit MI
2019-08-01,87,MI,Detroit ,Detroit MI
2019-09-01,87,MI,Detroit ,Detroit MI
2019-10-01,89,MI,Detroit ,Detroit MI
2019-11-01,78,MI,Detroit ,Detroit MI
2019-12-01,86,MI,Detroit ,Detroit MI
2020-01-01,81,MI,Detroit ,Detroit MI
2020-02-01,82,MI,Detroit ,Detroit MI
2020-03-01,76,MI,Detroit ,Detroit MI
2020-04-01,82,MI,Detroit ,Detroit MI
2020-05-01,90,MI,Detroit ,Detroit MI
2020-06-01,99,MI,Detroit ,Detroit MI
2020-07-01,97,MI,Detroit ,Detroit MI
2020-08-01,97,MI,Detroit ,Detroit MI
2020-09-01,91,MI,Detroit ,Detroit MI
2020-10-01,92,MI,Detroit ,Detroit MI
2020-11-01,84,MI,Detroit ,Detroit MI
2020-12-01,84,MI,Detroit ,Detroit MI
