date,house,State,DMA,Full
2008-11-01,66,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2008-12-01,67,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-01-01,82,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-02-01,62,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-03-01,57,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-04-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-05-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-06-01,59,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-07-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-08-01,56,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-09-01,64,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-10-01,66,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-11-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2009-12-01,58,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-01-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-02-01,59,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-03-01,61,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-04-01,62,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-05-01,52,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-06-01,60,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-07-01,55,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-08-01,75,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-09-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-10-01,68,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-11-01,52,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2010-12-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-01-01,61,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-02-01,67,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-03-01,57,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-04-01,66,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-05-01,60,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-06-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-07-01,63,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-08-01,61,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-09-01,49,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-10-01,70,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-11-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2011-12-01,55,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-01-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-02-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-03-01,68,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-04-01,63,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-05-01,71,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-06-01,61,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-07-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-08-01,71,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-09-01,60,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-10-01,64,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-11-01,56,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2012-12-01,65,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-01-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-02-01,86,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-03-01,72,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-04-01,85,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-05-01,62,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-06-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-07-01,79,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-08-01,72,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-09-01,70,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-10-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-11-01,71,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2013-12-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-01-01,81,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-02-01,58,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-03-01,71,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-04-01,74,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-05-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-06-01,96,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-07-01,89,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-08-01,83,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-09-01,84,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-10-01,79,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-11-01,70,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2014-12-01,63,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-01-01,63,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-02-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-03-01,89,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-04-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-05-01,70,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-06-01,95,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-07-01,78,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-08-01,77,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-09-01,76,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-10-01,84,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-11-01,66,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2015-12-01,85,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-01-01,82,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-02-01,91,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-03-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-04-01,86,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-05-01,85,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-06-01,72,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-07-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-08-01,92,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-09-01,69,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-10-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-11-01,78,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2016-12-01,76,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-01-01,91,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-02-01,92,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-03-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-04-01,84,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-05-01,86,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-06-01,79,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-07-01,95,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-08-01,83,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-09-01,76,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-10-01,92,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-11-01,71,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2017-12-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-01-01,82,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-02-01,83,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-03-01,86,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-04-01,79,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-05-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-06-01,86,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-07-01,89,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-08-01,82,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-09-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-10-01,91,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-11-01,92,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2018-12-01,81,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-01-01,75,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-02-01,81,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-03-01,73,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-04-01,68,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-05-01,74,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-06-01,80,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-07-01,81,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-08-01,84,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-09-01,82,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-10-01,88,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-11-01,74,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2019-12-01,81,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-01-01,79,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-02-01,77,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-03-01,67,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-04-01,85,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-05-01,92,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-06-01,100,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-07-01,85,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-08-01,85,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-09-01,84,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-10-01,83,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-11-01,83,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
2020-12-01,89,NE,Cheyenne WY-Scottsbluff ,Cheyenne WY-Scottsbluff NE
