date,house,State,DMA,Full
2009-11-01,46,LA,Lafayette ,Lafayette LA
2009-12-01,56,LA,Lafayette ,Lafayette LA
2010-01-01,65,LA,Lafayette ,Lafayette LA
2010-02-01,56,LA,Lafayette ,Lafayette LA
2010-03-01,63,LA,Lafayette ,Lafayette LA
2010-04-01,61,LA,Lafayette ,Lafayette LA
2010-05-01,54,LA,Lafayette ,Lafayette LA
2010-06-01,64,LA,Lafayette ,Lafayette LA
2010-07-01,61,LA,Lafayette ,Lafayette LA
2010-08-01,68,LA,Lafayette ,Lafayette LA
2010-09-01,65,LA,Lafayette ,Lafayette LA
2010-10-01,64,LA,Lafayette ,Lafayette LA
2010-11-01,63,LA,Lafayette ,Lafayette LA
2010-12-01,57,LA,Lafayette ,Lafayette LA
2011-01-01,65,LA,Lafayette ,Lafayette LA
2011-02-01,59,LA,Lafayette ,Lafayette LA
2011-03-01,62,LA,Lafayette ,Lafayette LA
2011-04-01,58,LA,Lafayette ,Lafayette LA
2011-05-01,63,LA,Lafayette ,Lafayette LA
2011-06-01,59,LA,Lafayette ,Lafayette LA
2011-07-01,72,LA,Lafayette ,Lafayette LA
2011-08-01,59,LA,Lafayette ,Lafayette LA
2011-09-01,61,LA,Lafayette ,Lafayette LA
2011-10-01,66,LA,Lafayette ,Lafayette LA
2011-11-01,57,LA,Lafayette ,Lafayette LA
2011-12-01,52,LA,Lafayette ,Lafayette LA
2012-01-01,64,LA,Lafayette ,Lafayette LA
2012-02-01,67,LA,Lafayette ,Lafayette LA
2012-03-01,69,LA,Lafayette ,Lafayette LA
2012-04-01,61,LA,Lafayette ,Lafayette LA
2012-05-01,61,LA,Lafayette ,Lafayette LA
2012-06-01,66,LA,Lafayette ,Lafayette LA
2012-07-01,66,LA,Lafayette ,Lafayette LA
2012-08-01,60,LA,Lafayette ,Lafayette LA
2012-09-01,65,LA,Lafayette ,Lafayette LA
2012-10-01,66,LA,Lafayette ,Lafayette LA
2012-11-01,60,LA,Lafayette ,Lafayette LA
2012-12-01,57,LA,Lafayette ,Lafayette LA
2013-01-01,68,LA,Lafayette ,Lafayette LA
2013-02-01,58,LA,Lafayette ,Lafayette LA
2013-03-01,64,LA,Lafayette ,Lafayette LA
2013-04-01,64,LA,Lafayette ,Lafayette LA
2013-05-01,62,LA,Lafayette ,Lafayette LA
