date,house,State,DMA,Full
2016-10-01,88,MI,Lansing ,Lansing MI
2016-11-01,85,MI,Lansing ,Lansing MI
2016-12-01,84,MI,Lansing ,Lansing MI
2017-01-01,91,MI,Lansing ,Lansing MI
2017-02-01,85,MI,Lansing ,Lansing MI
2017-03-01,93,MI,Lansing ,Lansing MI
2017-04-01,79,MI,Lansing ,Lansing MI
2017-05-01,87,MI,Lansing ,Lansing MI
2017-06-01,92,MI,Lansing ,Lansing MI
2017-07-01,99,MI,Lansing ,Lansing MI
2017-08-01,90,MI,Lansing ,Lansing MI
2017-09-01,79,MI,Lansing ,Lansing MI
2017-10-01,91,MI,Lansing ,Lansing MI
2017-11-01,82,MI,Lansing ,Lansing MI
2017-12-01,76,MI,Lansing ,Lansing MI
2018-01-01,86,MI,Lansing ,Lansing MI
2018-02-01,79,MI,Lansing ,Lansing MI
2018-03-01,83,MI,Lansing ,Lansing MI
2018-04-01,88,MI,Lansing ,Lansing MI
2018-05-01,86,MI,Lansing ,Lansing MI
2018-06-01,90,MI,Lansing ,Lansing MI
2018-07-01,90,MI,Lansing ,Lansing MI
2018-08-01,88,MI,Lansing ,Lansing MI
2018-09-01,83,MI,Lansing ,Lansing MI
2018-10-01,95,MI,Lansing ,Lansing MI
2018-11-01,97,MI,Lansing ,Lansing MI
2018-12-01,95,MI,Lansing ,Lansing MI
2019-01-01,87,MI,Lansing ,Lansing MI
2019-02-01,80,MI,Lansing ,Lansing MI
2019-03-01,78,MI,Lansing ,Lansing MI
2019-04-01,83,MI,Lansing ,Lansing MI
2019-05-01,85,MI,Lansing ,Lansing MI
2019-06-01,84,MI,Lansing ,Lansing MI
2019-07-01,87,MI,Lansing ,Lansing MI
2019-08-01,87,MI,Lansing ,Lansing MI
2019-09-01,81,MI,Lansing ,Lansing MI
2019-10-01,92,MI,Lansing ,Lansing MI
2019-11-01,74,MI,Lansing ,Lansing MI
2019-12-01,91,MI,Lansing ,Lansing MI
2020-01-01,81,MI,Lansing ,Lansing MI
2020-02-01,80,MI,Lansing ,Lansing MI
2020-03-01,82,MI,Lansing ,Lansing MI
2020-04-01,84,MI,Lansing ,Lansing MI
2020-05-01,99,MI,Lansing ,Lansing MI
2020-06-01,100,MI,Lansing ,Lansing MI
2020-07-01,100,MI,Lansing ,Lansing MI
2020-08-01,99,MI,Lansing ,Lansing MI
2020-09-01,89,MI,Lansing ,Lansing MI
2020-10-01,99,MI,Lansing ,Lansing MI
2020-11-01,87,MI,Lansing ,Lansing MI
2020-12-01,87,MI,Lansing ,Lansing MI
