date,house for sale,State,DMA,Full
2010-06-01,20,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2010-07-01,22,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2010-08-01,20,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2010-09-01,18,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2010-10-01,17,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2010-11-01,14,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2010-12-01,15,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-01-01,36,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-02-01,36,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-03-01,39,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-04-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-05-01,46,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-06-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-07-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-08-01,38,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-09-01,33,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-10-01,37,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-11-01,33,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2011-12-01,30,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-01-01,37,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-02-01,41,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-03-01,46,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-04-01,44,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-05-01,40,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-06-01,46,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-07-01,44,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-08-01,45,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-09-01,40,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-10-01,39,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-11-01,33,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2012-12-01,33,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-01-01,44,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-02-01,43,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-03-01,48,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-04-01,45,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-05-01,49,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-06-01,40,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-07-01,46,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-08-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-09-01,43,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-10-01,37,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-11-01,39,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2013-12-01,33,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-01-01,41,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-02-01,37,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-03-01,40,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-04-01,41,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-05-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-06-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-07-01,41,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-08-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-09-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-10-01,34,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-11-01,33,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2014-12-01,31,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-01-01,39,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-02-01,39,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-03-01,42,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-04-01,51,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-05-01,59,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-06-01,55,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-07-01,62,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-08-01,60,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-09-01,53,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-10-01,55,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-11-01,50,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2015-12-01,48,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-01-01,54,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-02-01,57,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-03-01,67,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-04-01,73,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-05-01,70,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-06-01,66,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-07-01,70,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-08-01,61,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-09-01,61,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-10-01,57,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-11-01,53,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2016-12-01,47,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-01-01,58,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-02-01,70,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-03-01,66,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-04-01,73,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-05-01,72,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-06-01,73,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-07-01,91,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-08-01,81,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-09-01,63,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-10-01,56,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-11-01,51,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2017-12-01,51,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-01-01,54,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-02-01,61,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-03-01,65,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-04-01,74,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-05-01,66,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-06-01,69,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-07-01,71,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-08-01,69,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-09-01,61,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-10-01,57,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-11-01,54,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2018-12-01,52,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-01-01,61,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-02-01,63,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-03-01,69,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-04-01,76,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-05-01,73,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-06-01,78,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-07-01,76,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-08-01,74,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-09-01,64,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-10-01,61,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-11-01,52,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2019-12-01,50,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-01-01,65,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-02-01,71,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-03-01,66,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-04-01,68,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-05-01,87,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-06-01,90,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-07-01,100,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-08-01,99,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-09-01,84,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-10-01,81,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-11-01,68,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
2020-12-01,73,D),Washington DC (Hagerstown M,Washington DC (Hagerstown MD)
