date,house for sale,State,DMA,Full
2006-02-01,14,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-03-01,0,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-04-01,8,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-05-01,15,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-06-01,8,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-07-01,24,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-08-01,9,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-09-01,36,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-10-01,0,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-11-01,8,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2006-12-01,12,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-01-01,35,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-02-01,10,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-03-01,24,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-04-01,11,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-05-01,11,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-06-01,16,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-07-01,28,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-08-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-09-01,25,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-10-01,0,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-11-01,0,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2007-12-01,5,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-01-01,10,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-02-01,9,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-03-01,30,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-04-01,20,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-05-01,12,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-06-01,18,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-07-01,24,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-08-01,27,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-09-01,4,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-10-01,19,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-11-01,13,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2008-12-01,17,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-01-01,19,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-02-01,21,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-03-01,35,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-04-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-05-01,29,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-06-01,27,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-07-01,17,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-08-01,22,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-09-01,31,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-10-01,15,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-11-01,16,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2009-12-01,18,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-01-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-02-01,18,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-03-01,34,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-04-01,34,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-05-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-06-01,38,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-07-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-08-01,39,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-09-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-10-01,26,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-11-01,17,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2010-12-01,21,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-01-01,32,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
2011-02-01,27,NY,Albany-Schenectady-Troy ,Albany-Schenectady-Troy NY
