date,house for sale,State,DMA,Full
2006-08-01,19,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2006-09-01,19,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2006-10-01,22,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2006-11-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2006-12-01,29,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-01-01,21,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-02-01,30,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-03-01,8,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-04-01,21,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-05-01,15,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-06-01,0,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-07-01,28,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-08-01,24,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-09-01,14,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-10-01,17,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-11-01,23,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2007-12-01,26,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-01-01,23,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-02-01,21,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-03-01,24,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-04-01,26,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-05-01,36,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-06-01,28,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
2008-07-01,24,NC,Raleigh-Durham (Fayetteville) ,Raleigh-Durham (Fayetteville) NC
