date,house for sale,State,DMA,Full
2015-01-01,28,MS,Jackson ,Jackson MS
2015-02-01,23,MS,Jackson ,Jackson MS
2015-03-01,28,MS,Jackson ,Jackson MS
2015-04-01,22,MS,Jackson ,Jackson MS
2015-05-01,36,MS,Jackson ,Jackson MS
2015-06-01,40,MS,Jackson ,Jackson MS
2015-07-01,34,MS,Jackson ,Jackson MS
2015-08-01,30,MS,Jackson ,Jackson MS
2015-09-01,22,MS,Jackson ,Jackson MS
2015-10-01,23,MS,Jackson ,Jackson MS
2015-11-01,20,MS,Jackson ,Jackson MS
2015-12-01,27,MS,Jackson ,Jackson MS
2016-01-01,26,MS,Jackson ,Jackson MS
2016-02-01,31,MS,Jackson ,Jackson MS
2016-03-01,41,MS,Jackson ,Jackson MS
2016-04-01,27,MS,Jackson ,Jackson MS
2016-05-01,35,MS,Jackson ,Jackson MS
2016-06-01,39,MS,Jackson ,Jackson MS
2016-07-01,37,MS,Jackson ,Jackson MS
2016-08-01,33,MS,Jackson ,Jackson MS
2016-09-01,37,MS,Jackson ,Jackson MS
2016-10-01,32,MS,Jackson ,Jackson MS
2016-11-01,21,MS,Jackson ,Jackson MS
2016-12-01,25,MS,Jackson ,Jackson MS
2017-01-01,37,MS,Jackson ,Jackson MS
2017-02-01,36,MS,Jackson ,Jackson MS
2017-03-01,34,MS,Jackson ,Jackson MS
2017-04-01,33,MS,Jackson ,Jackson MS
2017-05-01,40,MS,Jackson ,Jackson MS
2017-06-01,37,MS,Jackson ,Jackson MS
2017-07-01,35,MS,Jackson ,Jackson MS
2017-08-01,32,MS,Jackson ,Jackson MS
2017-09-01,38,MS,Jackson ,Jackson MS
2017-10-01,33,MS,Jackson ,Jackson MS
2017-11-01,28,MS,Jackson ,Jackson MS
2017-12-01,30,MS,Jackson ,Jackson MS
2018-01-01,34,MS,Jackson ,Jackson MS
2018-02-01,33,MS,Jackson ,Jackson MS
2018-03-01,38,MS,Jackson ,Jackson MS
2018-04-01,29,MS,Jackson ,Jackson MS
2018-05-01,38,MS,Jackson ,Jackson MS
2018-06-01,45,MS,Jackson ,Jackson MS
2018-07-01,41,MS,Jackson ,Jackson MS
2018-08-01,41,MS,Jackson ,Jackson MS
2018-09-01,40,MS,Jackson ,Jackson MS
2018-10-01,44,MS,Jackson ,Jackson MS
2018-11-01,25,MS,Jackson ,Jackson MS
2018-12-01,32,MS,Jackson ,Jackson MS
2019-01-01,42,MS,Jackson ,Jackson MS
2019-02-01,40,MS,Jackson ,Jackson MS
2019-03-01,42,MS,Jackson ,Jackson MS
2019-04-01,45,MS,Jackson ,Jackson MS
2019-05-01,40,MS,Jackson ,Jackson MS
2019-06-01,49,MS,Jackson ,Jackson MS
2019-07-01,42,MS,Jackson ,Jackson MS
2019-08-01,37,MS,Jackson ,Jackson MS
2019-09-01,38,MS,Jackson ,Jackson MS
2019-10-01,39,MS,Jackson ,Jackson MS
2019-11-01,33,MS,Jackson ,Jackson MS
2019-12-01,31,MS,Jackson ,Jackson MS
2020-01-01,42,MS,Jackson ,Jackson MS
2020-02-01,42,MS,Jackson ,Jackson MS
2020-03-01,28,MS,Jackson ,Jackson MS
2020-04-01,46,MS,Jackson ,Jackson MS
2020-05-01,47,MS,Jackson ,Jackson MS
2020-06-01,50,MS,Jackson ,Jackson MS
2020-07-01,42,MS,Jackson ,Jackson MS
2020-08-01,42,MS,Jackson ,Jackson MS
2020-09-01,38,MS,Jackson ,Jackson MS
2020-10-01,33,MS,Jackson ,Jackson MS
2020-11-01,41,MS,Jackson ,Jackson MS
2020-12-01,34,MS,Jackson ,Jackson MS
