date,house for sale,State,DMA,Full
2011-01-01,40,LA,Shreveport ,Shreveport LA
2011-02-01,19,LA,Shreveport ,Shreveport LA
2011-03-01,32,LA,Shreveport ,Shreveport LA
2011-04-01,24,LA,Shreveport ,Shreveport LA
2011-05-01,28,LA,Shreveport ,Shreveport LA
2011-06-01,25,LA,Shreveport ,Shreveport LA
2011-07-01,45,LA,Shreveport ,Shreveport LA
2011-08-01,29,LA,Shreveport ,Shreveport LA
2011-09-01,28,LA,Shreveport ,Shreveport LA
2011-10-01,20,LA,Shreveport ,Shreveport LA
2011-11-01,30,LA,Shreveport ,Shreveport LA
2011-12-01,29,LA,Shreveport ,Shreveport LA
2012-01-01,32,LA,Shreveport ,Shreveport LA
2012-02-01,36,LA,Shreveport ,Shreveport LA
2012-03-01,21,LA,Shreveport ,Shreveport LA
2012-04-01,40,LA,Shreveport ,Shreveport LA
2012-05-01,33,LA,Shreveport ,Shreveport LA
2012-06-01,39,LA,Shreveport ,Shreveport LA
2012-07-01,31,LA,Shreveport ,Shreveport LA
2012-08-01,28,LA,Shreveport ,Shreveport LA
2012-09-01,14,LA,Shreveport ,Shreveport LA
2012-10-01,22,LA,Shreveport ,Shreveport LA
2012-11-01,19,LA,Shreveport ,Shreveport LA
2012-12-01,27,LA,Shreveport ,Shreveport LA
2013-01-01,23,LA,Shreveport ,Shreveport LA
2013-02-01,28,LA,Shreveport ,Shreveport LA
2013-03-01,20,LA,Shreveport ,Shreveport LA
2013-04-01,32,LA,Shreveport ,Shreveport LA
2013-05-01,37,LA,Shreveport ,Shreveport LA
2013-06-01,18,LA,Shreveport ,Shreveport LA
2013-07-01,21,LA,Shreveport ,Shreveport LA
2013-08-01,39,LA,Shreveport ,Shreveport LA
2013-09-01,27,LA,Shreveport ,Shreveport LA
2013-10-01,26,LA,Shreveport ,Shreveport LA
2013-11-01,19,LA,Shreveport ,Shreveport LA
2013-12-01,20,LA,Shreveport ,Shreveport LA
2014-01-01,30,LA,Shreveport ,Shreveport LA
2014-02-01,26,LA,Shreveport ,Shreveport LA
2014-03-01,44,LA,Shreveport ,Shreveport LA
2014-04-01,29,LA,Shreveport ,Shreveport LA
2014-05-01,38,LA,Shreveport ,Shreveport LA
2014-06-01,13,LA,Shreveport ,Shreveport LA
2014-07-01,24,LA,Shreveport ,Shreveport LA
2014-08-01,31,LA,Shreveport ,Shreveport LA
2014-09-01,36,LA,Shreveport ,Shreveport LA
2014-10-01,27,LA,Shreveport ,Shreveport LA
2014-11-01,19,LA,Shreveport ,Shreveport LA
2014-12-01,34,LA,Shreveport ,Shreveport LA
2015-01-01,39,LA,Shreveport ,Shreveport LA
