date,house for sale,State,DMA,Full
2006-06-01,30,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2006-07-01,44,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2006-08-01,31,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2006-09-01,25,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2006-10-01,32,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2006-11-01,0,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2006-12-01,25,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-01-01,25,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-02-01,24,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-03-01,26,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-04-01,25,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-05-01,37,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-06-01,27,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-07-01,16,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-08-01,23,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-09-01,28,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-10-01,24,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-11-01,15,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2007-12-01,19,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-01-01,27,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-02-01,31,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
2008-03-01,34,FL,Orlando-Daytona Beach-Melbourne ,Orlando-Daytona Beach-Melbourne FL
