date,house for sale,State,DMA,Full
2020-02-01,66,LA,New Orleans ,New Orleans LA
2020-03-01,63,LA,New Orleans ,New Orleans LA
2020-04-01,70,LA,New Orleans ,New Orleans LA
2020-05-01,92,LA,New Orleans ,New Orleans LA
2020-06-01,84,LA,New Orleans ,New Orleans LA
2020-07-01,87,LA,New Orleans ,New Orleans LA
2020-08-01,76,LA,New Orleans ,New Orleans LA
2020-09-01,79,LA,New Orleans ,New Orleans LA
2020-10-01,73,LA,New Orleans ,New Orleans LA
2020-11-01,66,LA,New Orleans ,New Orleans LA
2020-12-01,66,LA,New Orleans ,New Orleans LA
