date,house for sale,State,DMA,Full
2015-07-01,65,TX,Austin ,Austin TX
2015-08-01,70,TX,Austin ,Austin TX
2015-09-01,45,TX,Austin ,Austin TX
2015-10-01,48,TX,Austin ,Austin TX
2015-11-01,43,TX,Austin ,Austin TX
2015-12-01,41,TX,Austin ,Austin TX
2016-01-01,69,TX,Austin ,Austin TX
2016-02-01,70,TX,Austin ,Austin TX
2016-03-01,56,TX,Austin ,Austin TX
2016-04-01,81,TX,Austin ,Austin TX
2016-05-01,73,TX,Austin ,Austin TX
2016-06-01,74,TX,Austin ,Austin TX
2016-07-01,74,TX,Austin ,Austin TX
2016-08-01,52,TX,Austin ,Austin TX
2016-09-01,49,TX,Austin ,Austin TX
2016-10-01,48,TX,Austin ,Austin TX
2016-11-01,45,TX,Austin ,Austin TX
2016-12-01,61,TX,Austin ,Austin TX
2017-01-01,60,TX,Austin ,Austin TX
2017-02-01,64,TX,Austin ,Austin TX
2017-03-01,59,TX,Austin ,Austin TX
2017-04-01,75,TX,Austin ,Austin TX
2017-05-01,68,TX,Austin ,Austin TX
2017-06-01,70,TX,Austin ,Austin TX
2017-07-01,83,TX,Austin ,Austin TX
2017-08-01,72,TX,Austin ,Austin TX
2017-09-01,64,TX,Austin ,Austin TX
2017-10-01,53,TX,Austin ,Austin TX
2017-11-01,59,TX,Austin ,Austin TX
2017-12-01,57,TX,Austin ,Austin TX
2018-01-01,60,TX,Austin ,Austin TX
2018-02-01,66,TX,Austin ,Austin TX
2018-03-01,68,TX,Austin ,Austin TX
2018-04-01,68,TX,Austin ,Austin TX
2018-05-01,68,TX,Austin ,Austin TX
2018-06-01,75,TX,Austin ,Austin TX
2018-07-01,85,TX,Austin ,Austin TX
2018-08-01,74,TX,Austin ,Austin TX
2018-09-01,63,TX,Austin ,Austin TX
2018-10-01,51,TX,Austin ,Austin TX
2018-11-01,63,TX,Austin ,Austin TX
2018-12-01,66,TX,Austin ,Austin TX
2019-01-01,61,TX,Austin ,Austin TX
2019-02-01,71,TX,Austin ,Austin TX
2019-03-01,72,TX,Austin ,Austin TX
2019-04-01,72,TX,Austin ,Austin TX
2019-05-01,79,TX,Austin ,Austin TX
2019-06-01,82,TX,Austin ,Austin TX
2019-07-01,74,TX,Austin ,Austin TX
2019-08-01,77,TX,Austin ,Austin TX
2019-09-01,74,TX,Austin ,Austin TX
2019-10-01,57,TX,Austin ,Austin TX
2019-11-01,58,TX,Austin ,Austin TX
2019-12-01,56,TX,Austin ,Austin TX
2020-01-01,81,TX,Austin ,Austin TX
2020-02-01,74,TX,Austin ,Austin TX
2020-03-01,70,TX,Austin ,Austin TX
2020-04-01,74,TX,Austin ,Austin TX
2020-05-01,90,TX,Austin ,Austin TX
2020-06-01,87,TX,Austin ,Austin TX
2020-07-01,100,TX,Austin ,Austin TX
2020-08-01,80,TX,Austin ,Austin TX
2020-09-01,83,TX,Austin ,Austin TX
2020-10-01,82,TX,Austin ,Austin TX
2020-11-01,73,TX,Austin ,Austin TX
2020-12-01,80,TX,Austin ,Austin TX
