date,house for sale,State,DMA,Full
2006-01-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-02-01,30,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-03-01,19,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-04-01,34,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-05-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-06-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-07-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-08-01,0,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-09-01,14,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-10-01,30,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-11-01,18,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2006-12-01,11,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-01-01,12,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-02-01,35,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-03-01,13,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-04-01,9,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-05-01,19,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-06-01,14,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-07-01,13,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-08-01,20,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
2007-09-01,10,NC,Greensboro-High Point-Winston Salem ,Greensboro-High Point-Winston Salem NC
