date,house for sale,State,DMA,Full
2014-08-01,39,TN,Memphis ,Memphis TN
2014-09-01,45,TN,Memphis ,Memphis TN
2014-10-01,35,TN,Memphis ,Memphis TN
2014-11-01,26,TN,Memphis ,Memphis TN
2014-12-01,24,TN,Memphis ,Memphis TN
2015-01-01,36,TN,Memphis ,Memphis TN
2015-02-01,36,TN,Memphis ,Memphis TN
2015-03-01,58,TN,Memphis ,Memphis TN
2015-04-01,61,TN,Memphis ,Memphis TN
2015-05-01,59,TN,Memphis ,Memphis TN
2015-06-01,64,TN,Memphis ,Memphis TN
2015-07-01,68,TN,Memphis ,Memphis TN
2015-08-01,61,TN,Memphis ,Memphis TN
2015-09-01,51,TN,Memphis ,Memphis TN
2015-10-01,47,TN,Memphis ,Memphis TN
2015-11-01,35,TN,Memphis ,Memphis TN
2015-12-01,33,TN,Memphis ,Memphis TN
2016-01-01,58,TN,Memphis ,Memphis TN
2016-02-01,38,TN,Memphis ,Memphis TN
2016-03-01,62,TN,Memphis ,Memphis TN
2016-04-01,59,TN,Memphis ,Memphis TN
2016-05-01,59,TN,Memphis ,Memphis TN
2016-06-01,69,TN,Memphis ,Memphis TN
2016-07-01,58,TN,Memphis ,Memphis TN
2016-08-01,55,TN,Memphis ,Memphis TN
2016-09-01,50,TN,Memphis ,Memphis TN
2016-10-01,54,TN,Memphis ,Memphis TN
2016-11-01,37,TN,Memphis ,Memphis TN
2016-12-01,41,TN,Memphis ,Memphis TN
2017-01-01,52,TN,Memphis ,Memphis TN
2017-02-01,52,TN,Memphis ,Memphis TN
2017-03-01,51,TN,Memphis ,Memphis TN
2017-04-01,57,TN,Memphis ,Memphis TN
2017-05-01,57,TN,Memphis ,Memphis TN
2017-06-01,65,TN,Memphis ,Memphis TN
2017-07-01,75,TN,Memphis ,Memphis TN
2017-08-01,57,TN,Memphis ,Memphis TN
2017-09-01,61,TN,Memphis ,Memphis TN
2017-10-01,54,TN,Memphis ,Memphis TN
2017-11-01,50,TN,Memphis ,Memphis TN
2017-12-01,47,TN,Memphis ,Memphis TN
